ax0,ay0,az0,gx0,gy0,gz0,ax1,ay1,az1,gx1,gy1,gz1
-9140,16728,-3868,24541,13865,-1,-2124,-452,-20628,-3391,-14520,-1
-8500,17176,-2676,23925,14407,-1,-2320,-988,-23068,-3693,-12815,-1
-7940,17992,-1236,23326,14116,-1,-2624,-524,-24092,-3535,-11833,-1
-7380,18596,-588,23089,13387,-1,-2136,1068,-23112,-3055,-11583,-1
-7020,18972,-1020,22338,13063,-1,-1596,2960,-21508,-2391,-11256,-1
-6900,18100,-1896,20961,13302,-1,-1604,4076,-19940,-1536,-10063,-1
-6156,16364,-1472,19254,14378,-1,1620,4156,-18020,-1903,-8506,-1
-4336,15416,-1736,17572,15440,-1,-1860,3132,-17700,-1841,-6916,-1
-2976,13184,-1696,17287,16367,-1,-1240,2012,-17672,-2178,-6115,-1
-1624,11884,-1280,16881,16587,-1,-1560,1472,-18488,-2294,-5816,-1
-824,11752,-948,16155,16038,-1,-1308,716,-19956,-1997,-5830,-1
-888,12328,-596,14812,16020,-1,-1628,256,-20844,-1335,-5698,-1
-848,13452,260,13018,15705,-1,-1548,600,-20416,-516,-5678,-1
-36,13080,-92,11283,14865,-1,-1744,1012,-19596,-51,-5701,-1
120,12348,-468,9991,14122,-1,-1228,1744,-19072,-88,-5319,-1
992,11860,-40,8587,13224,-1,-1440,2416,-18588,-125,-4577,-1
2032,11184,-648,7398,12583,-1,-1300,2820,-18832,-154,-3806,-1
3332,11080,68,6058,11553,-1,-996,3264,-18748,-460,-2981,-1
4572,10096,1868,4362,10096,-1,-1060,3148,-19080,-685,-2256,-1
5128,9328,4348,1389,8482,-1,-684,2272,-19620,-530,-1534,-1
4600,7620,7344,-3086,7012,-1,-756,1100,-20028,-310,-820,-1
2660,5232,10064,-9831,4774,-1,-1324,-340,-20028,-111,-297,-1
996,1144,12568,-17552,158,-1,-1816,-1404,-19400,262,-25,-1
424,-1400,14368,-27035,-4498,-1,-2876,-1656,-18008,524,-305,-1
-1100,-2188,11788,-32768,-7939,-1,-3328,-1032,-16428,86,-765,-1
-2048,-3652,4280,-32768,-11383,-1,-3460,-12,-15680,-1343,-1019,-1
-2944,-3692,-4560,-32768,-15899,-1,-2864,944,-16384,-2997,-959,-1
-16436,25756,-16908,-32768,-14628,-1,-2380,1024,-17944,-3798,-581,-1
-32768,-25716,-32768,32767,9718,-1,-1628,912,-20464,-4210,54,-1
344,32767,-32768,-3732,-4318,-1,-908,-372,-24712,-1920,601,-1
-4760,13180,-14300,-5986,-8114,-1,-1384,256,-23232,1828,1337,-1
7744,13148,-4700,-4595,-6822,-1,-2060,816,-17128,3722,1451,-1
672,4676,2296,-16005,-11221,-1,-2964,-204,-13956,2481,719,-1
-336,-1544,-2336,-18358,-14940,-1,-3096,-1444,-13524,754,-469,-1
-1188,-4200,-6676,-15528,-16605,-1,-3256,-1444,-14728,-1357,-1008,-1
-3368,-868,-10756,-9096,-19691,-1,-3048,-2016,-17248,-2654,-1519,-1
-6272,2868,-10796,-3798,-21661,-1,-2468,-2148,-20088,-3184,-1837,-1
-10268,6500,-9976,-1926,-23255,-1,-2312,-1752,-22080,-2436,-2178,-1
-12956,8544,-7480,-4658,-25009,-1,-2108,-1084,-22608,-97,-2257,-1
-14076,8184,-5772,-8267,-27148,-1,-2924,-576,-21224,2230,-2389,-1
-13928,4456,-4356,-9568,-30389,-1,-3004,4,-19240,2697,-2452,-1
-14300,4284,-4452,-8668,-32768,-1,-3464,28,-18136,2232,-2599,-1
-14656,3352,-4056,-8099,-32768,-1,-3580,-48,-18268,1793,-2784,-1
-15476,1096,-3792,-8840,-32768,-1,-3008,-256,-18480,1161,-2786,-1
-14636,-1596,-2564,-10344,-32768,-1,-2196,-348,-18996,937,-2767,-1
-16916,-4276,-2132,-10400,-32768,-1,-1756,-804,-19632,1199,-2639,-1
-20596,-5352,-3132,-9525,-32768,-1,-1700,-1064,-19836,1696,-2573,-1
-24728,-4804,-3884,-8355,-32768,-1,-1876,-1308,-19580,2248,-2803,-1
-29428,-2888,-4000,-7914,-32768,-1,-2228,-1768,-19080,2304,-3376,-1
-32504,-836,-3900,-8184,-32768,-1,-1912,-2272,-19140,2276,-4078,-1
-32768,668,-3960,-8867,-32768,-1,-2420,-2948,-18828,2223,-4820,-1
-32768,1896,-4648,-9812,-32768,-1,-2740,-3448,-18716,2124,-5611,-1
-32516,2604,-5064,-9449,-32768,-1,-2848,-3444,-18224,2102,-6887,-1
-29052,1772,-5120,-8352,-30964,-1,-2960,-2988,-18028,1848,-8076,-1
-26208,648,-4508,-6847,-24716,-1,-2912,-1716,-16988,1473,-8986,-1
-23720,-596,-3940,-5256,-18943,-1,-3040,-608,-16556,1014,-9933,-1
-21732,-1980,-3012,-3957,-13973,-1,-3540,316,-16536,235,-10770,-1
-20460,-3104,-1844,-2462,-9651,-1,-3536,772,-16812,-680,-11620,-1
-19700,-2804,-816,-1653,-5732,-1,-3816,704,-17212,-1598,-12373,-1
-19496,-1772,-12,-1574,-2647,-1,-3628,624,-17712,-2062,-13025,-1
-19128,-500,1108,-1961,-525,-1,-3160,120,-17924,-2338,-13888,-1
-18360,728,1728,-2647,937,-1,-3424,-220,-17812,-2567,-14676,-1
-17236,1564,1704,-3019,2217,-1,-3604,12,-17516,-2799,-15385,-1
-16320,2116,1372,-3169,3392,-1,-3620,484,-17080,-3046,-16079,-1
-15588,2132,1000,-3302,4426,-1,-3384,900,-17088,-3236,-16860,-1
-15084,1412,948,-3303,5153,-1,-3292,848,-17300,-3771,-17650,-1
-14800,492,624,-3158,5424,-1,-2740,60,-18500,-4151,-18245,-1
-14928,208,280,-2737,5581,-1,-2428,-1180,-19144,-3790,-18817,-1
-15656,500,28,-2698,5721,-1,-3084,-2228,-18928,-3355,-19461,-1
-16244,912,-20,-3018,5974,-1,-3416,-2564,-18000,-3273,-20186,-1
-16528,864,-492,-3622,6346,-1,-3536,-2352,-16964,-3538,-20689,-1
-16484,132,-896,-4538,6823,-1,-3160,-2252,-17188,-4401,-20817,-1
