ax0,ay0,az0,gx0,gy0,gz0,ax1,ay1,az1,gx1,gy1,gz1
-16084,4180,-800,12740,-14921,-1,532,-416,-19464,1373,-854,-1
-17188,5116,-808,11909,-14000,-1,916,80,-18800,920,-1248,-1
-17424,8612,-116,10869,-12926,-1,1192,436,-20004,719,-1495,-1
-17980,8720,256,10260,-11862,-1,2280,700,-20236,506,-1476,-1
-18640,5152,8,9767,-11554,-1,2560,540,-20928,556,-1347,-1
-18712,4316,-532,8525,-10427,-1,2828,692,-21128,483,-1041,-1
-18588,5568,300,6645,-8637,-1,2076,692,-20468,523,-721,-1
-18096,6344,324,5030,-7180,-1,1788,372,-20480,435,-511,-1
-17552,5780,120,3582,-5593,-1,1408,116,-20384,257,-481,-1
-17068,5264,-336,2088,-3909,-1,1340,-24,-20360,155,-591,-1
-16452,5248,-148,879,-2290,-1,1208,-76,-20352,48,-755,-1
-16184,5412,52,102,-936,-1,1264,-132,-20384,-152,-928,-1
-15820,5660,260,-723,226,-1,1168,-272,-20228,-422,-1061,-1
-15612,5652,440,-1548,1269,-1,1268,-276,-20404,-574,-1192,-1
-15408,5464,552,-2247,2113,-1,1444,-220,-20412,-596,-1233,-1
-15212,5452,508,-2888,2743,-1,1468,-128,-20512,-534,-1243,-1
-14932,5320,572,-3300,3239,-1,1960,-100,-20460,-500,-1195,-1
-14792,5456,644,-3595,3670,-1,1640,12,-20560,-516,-1158,-1
-14472,5584,776,-3781,3880,-1,1224,56,-20464,-421,-1241,-1
-14484,5672,572,-3951,4119,-1,940,-160,-20392,-332,-1333,-1
-14428,5532,612,-3995,4301,-1,944,-236,-20640,-384,-1381,-1
-14656,5476,744,-4117,4426,-1,684,-368,-20664,-410,-1446,-1
-15152,5396,592,-4241,4498,-1,424,-284,-20392,-543,-1408,-1
-15488,5272,732,-4355,4662,-1,332,-372,-20472,-621,-1329,-1
-15864,5000,500,-4555,4811,-1,576,-132,-20684,-933,-1192,-1
-15668,4704,-24,-4192,4610,-1,972,-4,-20704,-969,-979,-1
-15544,3916,-1560,-3485,4140,-1,1040,288,-20536,-826,-865,-1
-15672,4164,-2424,-3129,3967,-1,1140,384,-20912,-564,-773,-1
-16552,4024,-4164,-2683,3692,-1,1148,556,-20800,-327,-712,-1
-16120,4436,-3560,-2176,3608,-1,1132,696,-21200,-182,-520,-1
-16520,3976,-3876,-1621,3029,-1,1188,504,-21028,-59,-83,-1
-16524,3916,-3500,-1058,2518,-1,1248,224,-21548,-27,350,-1
-17320,3752,-3652,-898,2294,-1,1296,180,-21812,-157,713,-1
-17624,4492,-2840,-1222,2074,-1,1048,444,-22368,-313,964,-1
-17924,4464,-2324,-1340,2089,-1,1112,820,-22664,-298,1154,-1
-18404,4228,-1852,-1534,1911,-1,864,1156,-22580,-100,1392,-1
-18664,4412,-1208,-1684,1701,-1,-136,1220,-21600,-217,1624,-1
-18712,4908,-624,-1798,1661,-1,-568,1168,-20868,-1098,2049,-1
-18352,5392,-256,-1863,1723,-1,236,1104,-21900,-2844,2720,-1
-18836,5624,-72,-1887,1718,-1,2696,60,-24924,-4523,3636,-1
-20560,4952,-96,-1589,1384,-1,3240,-1340,-26720,-3272,4190,-1
-21132,4828,408,-1336,1170,-1,4856,-3168,-27708,-2523,3645,-1
-21116,5148,1052,-1024,1043,-1,4796,-4436,-25808,-1095,2673,-1
