ax0,ay0,az0,gx0,gy0,gz0,ax1,ay1,az1,gx1,gy1,gz1
-5568,13320,-32768,23541,14252,-1,-11948,3164,-8772,-2218,-15229,-1
-6400,12660,-32428,25511,11583,-1,-12532,4560,-9996,-5628,-15134,-1
-7376,12128,-29092,27032,8213,-1,-14252,5160,-11752,-7985,-14300,-1
-8060,10532,-24444,27044,3831,-1,-14628,5140,-14236,-9530,-13316,-1
-8404,8016,-19876,26236,-816,-1,-14984,4200,-15520,-8659,-11967,-1
-8940,5336,-16604,27077,-5367,-1,-14972,2664,-14600,-6491,-10925,-1
-11324,4768,-13248,27860,-9115,-1,-15084,1208,-13092,-4036,-10857,-1
-13472,7864,-10300,27192,-10051,-1,-12956,960,-13360,-2222,-10984,-1
-14040,10188,-7480,25600,-10149,-1,-12336,1420,-11096,-2308,-11328,-1
-12360,8928,-5676,22480,-11016,-1,-11432,2652,-9964,-3169,-11300,-1
-10636,6516,-5332,19319,-11792,-1,-10912,3656,-10472,-3720,-11040,-1
-7504,4820,-5260,18254,-12818,-1,-10060,4404,-10736,-4091,-10509,-1
-5956,3908,-4596,17172,-14601,-1,-9668,4392,-11312,-4184,-9779,-1
-5136,4352,-4408,16434,-15972,-1,-10004,4188,-11532,-4043,-9112,-1
-5672,5480,-2972,14389,-16979,-1,-10280,3388,-11792,-3877,-8524,-1
-5076,6348,-2744,11839,-18144,-1,-10404,3328,-12560,-3421,-7753,-1
-4320,6928,-2468,9255,-19556,-1,-11632,3092,-12848,-3560,-6998,-1
-3160,7500,-2568,5859,-20687,-1,-11884,2476,-13180,-3642,-6377,-1
-1172,7508,-3672,2762,-22015,-1,-11604,2032,-13096,-3410,-5815,-1
612,8276,-4460,94,-23016,-1,-11356,1700,-13336,-2788,-5766,-1
2512,8692,-5128,-1459,-23888,-1,-10768,828,-13548,-2029,-5546,-1
4240,9060,-6488,-1774,-24895,-1,-11720,-404,-12828,124,-5064,-1
4720,9420,-7272,-380,-25901,-1,-12928,-1076,-12656,1387,-4810,-1
5984,10404,-8132,879,-27013,-1,-14972,-1140,-13436,-133,-5248,-1
6388,11692,-8828,1474,-27728,-1,-14892,-1700,-15596,-3611,-4844,-1
7920,13444,-9624,2119,-27782,-1,-14808,-2988,-18436,-6297,-4002,-1
8028,14368,-8492,2038,-27638,-1,-14200,-4708,-19100,-5255,-4062,-1
7136,14340,-6280,1479,-27894,-1,-14760,-5604,-17908,527,-5133,-1
6432,14560,-6044,814,-28043,-1,-14780,-5840,-17148,4269,-7149,-1
5484,15296,-6956,-146,-28230,-1,-14580,-5444,-15704,4802,-8039,-1
5352,15348,-7920,-1251,-28594,-1,-15184,-3596,-13884,2951,-8372,-1
