ax0,ay0,az0,gx0,gy0,gz0,ax1,ay1,az1,gx1,gy1,gz1
-32768,32767,9024,-617,-32768,-1,-32768,-8492,-25968,-24033,-1757,-1
-32768,32767,9792,-6233,-22711,-1,-32464,-14236,-32768,-32768,1416,-1
-32768,32767,10164,-14696,-12295,-1,8804,-5700,-32768,-19223,5220,-1
-28612,32767,2692,-21052,-5314,-1,-32768,-4588,-32768,17877,-1783,-1
-32768,32767,1968,-11885,4859,-1,-32768,-4884,-29420,14660,-3172,-1
-32768,32767,8004,-2618,15204,-1,-25720,-976,-16700,7891,-3807,-1
-29592,32767,10388,1087,26698,-1,-13740,-3012,-13592,6041,-2943,-1
-26300,32767,17744,-1190,27455,-1,-9824,-4224,-13320,1708,-1375,-1
-25152,32767,18128,-3985,19267,-1,-9504,-2612,-11988,-6083,-822,-1
-25080,32767,12380,-7486,28061,-1,-9572,-956,-10868,-11487,-1183,-1
-29688,27784,5928,-14760,31662,-1,-8160,888,-10088,-10582,-1892,-1
-27332,15308,5360,-22045,32767,-1,-5596,1892,-9904,-7767,-2066,-1
-23216,6976,8120,-23950,32767,-1,-2444,3212,-11388,-5709,-989,-1
-20060,3660,10984,-24134,32767,-1,148,3508,-11620,-2710,1429,-1
-21292,800,12504,-25471,32767,-1,20,1928,-10512,216,3241,-1
-22336,-1784,14088,-27257,32767,-1,-1528,364,-9880,3591,3697,-1
-23772,-4184,15532,-28826,32767,-1,-2132,-1312,-7976,6358,2885,-1
-25568,-2720,17588,-29698,32767,-1,-1596,-2076,-5540,10209,2073,-1
-30320,4,19400,-29331,32767,-1,-308,-1656,-1940,15217,650,-1
-32380,2068,20024,-29406,32767,-1,84,-1216,-920,19058,-1552,-1
-32740,4268,15952,-27790,32767,-1,2272,-1112,-628,19778,-2839,-1
-27572,6540,14456,-25813,32767,-1,1556,-436,1812,17660,-2472,-1
-29600,9832,13904,-26363,32767,-1,788,152,2236,12631,-1698,-1
-31960,12244,16512,-27675,32767,-1,-168,936,2472,5973,-1181,-1
-32768,8884,11692,-25518,32767,-1,676,1688,1692,2484,287,-1
-32768,5708,12716,-26916,32767,-1,220,2560,2488,300,1649,-1
-32768,3680,8308,-30232,32767,-1,-1712,1352,868,-3348,2881,-1
-32768,104,8136,-32768,32767,-1,-2908,1216,-672,-6483,5061,-1
-29912,-1084,6212,-32768,32767,-1,-4980,1556,732,-8936,6385,-1
-23560,-4772,-2332,-32768,32767,-1,-9092,-136,2880,-11846,5106,-1
