ax0,ay0,az0,gx0,gy0,gz0,ax1,ay1,az1,gx1,gy1,gz1
-14172,4416,2324,3345,139,-1,-1024,-7776,-14980,-1375,-2011,-1
-14420,3972,2392,4007,-141,-1,-740,-7672,-15468,-1799,-2264,-1
-14592,3280,2660,3752,-313,-1,-492,-7272,-15620,-2184,-2316,-1
-14760,3216,2552,3939,-309,-1,-556,-7220,-15936,-2168,-2267,-1
-14856,2792,2324,3711,-154,-1,-152,-7220,-16380,-2217,-2210,-1
-15068,2320,2152,3543,3,-1,196,-7712,-17508,-2432,-2150,-1
-16100,2668,1932,3022,71,-1,728,-8352,-18820,-2409,-2003,-1
-16116,2524,1704,2913,240,-1,368,-9248,-20068,-1641,-1811,-1
-16624,2844,916,2522,291,-1,512,-10112,-20032,-404,-1830,-1
-16284,3280,40,1890,152,-1,-4,-10444,-20176,499,-2409,-1
-16232,3728,-1036,1467,118,-1,-1056,-9892,-20452,-247,-3450,-1
-17624,4708,-1760,783,192,-1,-1940,-8192,-21500,-925,-4612,-1
-18916,6064,-3188,321,139,-1,-2732,-5556,-22132,-712,-5284,-1
-20160,7192,-3328,361,174,-1,-2168,-1800,-22452,-687,-5354,-1
-20480,8488,-3688,531,122,-1,-1228,2084,-22548,-633,-5051,-1
-19196,8744,-5052,1297,-282,-1,-236,6300,-22248,1,-4327,-1
-17152,8308,-5868,2067,-590,-1,668,9772,-21212,1672,-3079,-1
-14472,7504,-6748,2143,-1103,-1,260,12688,-20592,2199,-1529,-1
-14308,7120,-7228,1731,-1648,-1,764,13532,-21424,1381,185,-1
-16000,7652,-7484,1225,-2211,-1,1032,10816,-21724,2957,2394,-1
-16412,8024,-7840,1149,-3053,-1,-2376,4068,-22960,4319,3268,-1
-15532,7948,-8012,888,-3963,-1,-4052,2328,-19692,5368,4597,-1
-14636,8148,-7932,734,-4749,-1,-4248,-1532,-18116,3643,3049,-1
-14148,8060,-7248,454,-5112,-1,-3712,-3904,-18124,1791,1200,-1
-14452,8124,-6420,262,-5321,-1,-3220,-4580,-18624,220,-224,-1
-15344,8176,-5512,161,-5293,-1,-2844,-2232,-19104,-654,-987,-1
-15628,8272,-5232,213,-5015,-1,-2608,1088,-18936,-1064,-1184,-1
-15820,8300,-5516,-1,-4663,-1,-2932,4096,-17760,-978,-911,-1
-15700,8120,-5760,-172,-4195,-1,-3164,5772,-16796,-956,-627,-1
-15228,7616,-6404,-405,-3569,-1,-3260,6624,-16568,-1524,-360,-1
-14708,7204,-6836,-804,-2837,-1,-2112,6144,-17428,-2404,-165,-1
-14244,6732,-6724,-1110,-2172,-1,-1272,4524,-18168,-2702,352,-1
-13964,6572,-6564,-1334,-1681,-1,-872,2544,-19544,-2496,819,-1
-14120,6508,-6192,-1496,-1497,-1,88,800,-20096,-1737,904,-1
-13924,6428,-6232,-1450,-1478,-1,124,-696,-20592,-874,921,-1
-14076,6000,-6340,-1486,-1307,-1,-1048,-1468,-20780,-139,1198,-1
-14252,5692,-6316,-1348,-1139,-1,-1124,-964,-20544,228,1508,-1
-14212,5100,-6148,-1134,-981,-1,-952,-448,-19768,183,1423,-1
-14472,5084,-6252,-869,-809,-1,540,-164,-20228,-361,1467,-1
-14880,5024,-6064,-538,-718,-1,-1192,-128,-20388,-595,897,-1
-15304,5044,-5988,27,-693,-1,-740,-728,-21224,-93,633,-1
-15392,5276,-5932,687,-651,-1,-1612,-928,-21132,1022,359,-1
-15532,5364,-5596,1510,-686,-1,-2720,-1124,-20384,1807,-402,-1
-15504,5544,-5284,2333,-759,-1,-2704,-584,-18800,1573,-987,-1
-15540,5488,-5124,3014,-801,-1,-2508,556,-18044,740,-1372,-1
-15492,5520,-4848,3575,-984,-1,-1960,1632,-17852,-420,-1465,-1
-15580,5356,-5056,3803,-992,-1,-1780,2684,-18072,-1354,-1362,-1
-16096,5148,-5024,3767,-949,-1,-1572,3252,-19388,-1701,-1217,-1
-16632,5052,-5412,3436,-814,-1,-1460,3324,-20520,-1355,-1031,-1
-17052,5056,-5872,2905,-731,-1,-1664,3092,-20956,-319,-790,-1
-16992,4992,-6108,2452,-680,-1,-1968,2540,-20744,744,-628,-1
-16676,4924,-6288,1802,-571,-1,-2888,2288,-19600,806,-682,-1
-16448,4996,-6348,1247,-589,-1,-2608,2200,-19184,290,-785,-1
-15884,4908,-6496,777,-694,-1,-2780,2080,-18768,-191,-952,-1
-15172,4860,-6824,495,-831,-1,-1804,2188,-18788,-609,-860,-1
-14496,4900,-6896,349,-820,-1,-2560,1760,-18168,-1045,-1449,-1
-14016,4880,-6792,386,-819,-1,-2832,1712,-18600,-1225,-1978,-1
-13804,5040,-6688,545,-714,-1,-2812,1836,-19256,-1131,-2242,-1
-13676,5100,-6600,833,-622,-1,-2380,2384,-19252,-1027,-2384,-1
