ax0,ay0,az0,gx0,gy0,gz0,ax1,ay1,az1,gx1,gy1,gz1
9884,19656,28288,-5271,2940,-1,352,-972,-20776,381,509,-1
9780,20500,27756,-10532,5337,-1,736,-652,-20744,329,394,-1
9032,19396,26360,-14850,8401,-1,1204,-356,-20584,101,642,-1
8028,19384,24812,-18979,10911,-1,1100,-88,-20712,-140,1034,-1
6304,16876,22536,-23357,13314,-1,640,136,-20800,-417,1484,-1
4712,14540,20936,-27349,15697,-1,208,-32,-20860,-549,1754,-1
3528,11680,17836,-30899,17955,-1,164,-160,-20976,-548,1772,-1
2936,11060,14596,-32768,19858,-1,212,-216,-20524,-652,1790,-1
3484,9904,11852,-32768,21757,-1,156,-236,-20480,-732,1749,-1
2876,9044,9576,-32768,23175,-1,48,-436,-20184,-841,1592,-1
